state,county,current_votes,total_votes,percent
New Mexico,Catron County,2306,2326,100
New Mexico,Chaves County,22242,22443,100
New Mexico,Cibola County,8870,8903,100
New Mexico,Colfax County,6019,6019,100
New Mexico,Curry County,14916,15101,100
New Mexico,De Baca County,903,903,100
New Mexico,Do�a Ana County,81506,82641,100
New Mexico,Eddy County,22843,23222,100
New Mexico,Grant County,14339,14435,100
New Mexico,Guadalupe County,2177,2189,100
New Mexico,Harding County,503,505,100
New Mexico,Hidalgo County,1919,1974,100
New Mexico,Lea County,20476,20918,100
New Mexico,Lincoln County,10247,10306,100
New Mexico,Los Alamos County,12299,12299,100
New Mexico,Luna County,7966,8103,100
New Mexico,McKinley County,26267,26486,100
New Mexico,Mora County,2686,2686,100
New Mexico,Otero County,23329,23571,100
New Mexico,Quay County,3848,3873,100
New Mexico,Rio Arriba County,16575,16628,100
New Mexico,Roosevelt County,6531,6608,100
New Mexico,Sandoval County,76289,76562,100
New Mexico,San Juan County,51983,52294,100
New Mexico,San Miguel County,11521,11531,100
New Mexico,Santa Fe County,81809,82227,100
New Mexico,Sierra County,5920,5945,100
New Mexico,Socorro County,7123,7160,100
New Mexico,Taos County,17125,17181,100
New Mexico,Torrance County,7267,7281,100
New Mexico,Union County,1773,1789,100
New Mexico,Valencia County,32131,32277,100
North Carolina,Alamance County,85508,86091,100
North Carolina,Alexander County,20044,20236,100
North Carolina,Alleghany County,6007,6076,100
North Carolina,Anson County,11108,11205,100
North Carolina,Ashe County,15636,15814,100
North Carolina,Avery County,9321,9458,100
North Carolina,Beaufort County,26046,26315,100
North Carolina,Bertie County,9694,9815,100
North Carolina,Bladen County,16881,17125,100
North Carolina,Brunswick County,89202,90175,100
North Carolina,Buncombe County,160042,161569,100
North Carolina,Burke County,44170,44602,100
North Carolina,Cabarrus County,116102,117227,100
North Carolina,Caldwell County,42357,42829,100
North Carolina,Camden County,5838,5953,100
North Carolina,Carteret County,42228,42695,100
North Carolina,Caswell County,11961,12051,100
North Carolina,Catawba County,82883,83425,100
North Carolina,Chatham County,48338,48599,100
North Carolina,Cherokee County,16286,16423,100
North Carolina,Chowan County,7689,7784,100
North Carolina,Clay County,6811,6893,100
North Carolina,Cleveland County,50777,51308,100
North Carolina,Columbus County,26102,26446,100
North Carolina,Craven County,52521,53065,100
North Carolina,Cumberland County,145719,147150,100
North Carolina,Currituck County,15946,16147,100
North Carolina,Dare County,23835,24232,100
North Carolina,Davidson County,88188,88514,100
North Carolina,Davie County,25162,25311,100
North Carolina,Duplin County,22432,22715,100
North Carolina,Durham County,178846,179914,100
North Carolina,Edgecombe County,25318,25477,100
North Carolina,Forsyth County,199509,201262,100
North Carolina,Franklin County,37124,37357,100
North Carolina,Gaston County,114201,115498,100
North Carolina,Gates County,5885,5971,100
North Carolina,Graham County,4549,4665,100
North Carolina,Granville County,31359,31598,100
North Carolina,Greene County,8699,8753,100
North Carolina,Guilford County,282137,284486,100
North Carolina,Halifax County,25577,25759,100
North Carolina,Harnett County,57883,58293,100
North Carolina,Haywood County,36283,36542,100
North Carolina,Henderson County,67873,68371,100
North Carolina,Hertford County,10392,10634,100
North Carolina,Hoke County,21383,22016,100
North Carolina,Hyde County,2469,2492,100
North Carolina,Iredell County,101386,102371,100
North Carolina,Jackson County,21239,21428,100
North Carolina,Johnston County,110213,111362,100
North Carolina,Jones County,5454,5525,100
North Carolina,Lee County,28714,29008,100
North Carolina,Lenoir County,28119,28409,100
North Carolina,Lincoln County,49776,50217,100
North Carolina,McDowell County,22747,23003,100
North Carolina,Macon County,20517,20743,100
North Carolina,Madison County,12943,13076,100
North Carolina,Martin County,12424,12540,100
North Carolina,Mecklenburg County,562672,567053,100
North Carolina,Mitchell County,8942,9041,100
North Carolina,Montgomery County,12700,12849,100
North Carolina,Moore County,57823,58339,100
North Carolina,Nash County,51895,52271,100
North Carolina,New Hanover County,130318,131840,100
North Carolina,Northampton County,10011,10109,100
North Carolina,Onslow County,71202,72235,100
North Carolina,Orange County,84525,84997,100
North Carolina,Pamlico County,7581,7631,100
North Carolina,Pasquotank County,19648,19897,100
North Carolina,Pender County,33759,34169,100
North Carolina,Perquimans County,7426,7484,100
North Carolina,Person County,21582,21894,100
North Carolina,Pitt County,86901,87573,100
North Carolina,Polk County,12252,12358,100
North Carolina,Randolph County,72570,73316,100
North Carolina,Richmond County,20430,20763,100
North Carolina,Robeson County,45949,47188,100
North Carolina,Rockingham County,47313,47809,100
North Carolina,Rowan County,72748,73408,100
North Carolina,Rutherford County,34067,34429,100
North Carolina,Sampson County,28360,28618,100
North Carolina,Scotland County,14461,14775,100
North Carolina,Stanly County,33571,33939,100
North Carolina,Stokes County,25480,25702,100
North Carolina,Surry County,36303,36638,100
North Carolina,Swain County,6971,7068,100
North Carolina,Transylvania County,20205,20404,100
North Carolina,Tyrrell County,1784,1817,100
North Carolina,Union County,129844,131011,100
North Carolina,Vance County,20815,20999,100
North Carolina,Wake County,627228,631830,100
North Carolina,Warren County,10263,10293,100
North Carolina,Washington County,6145,6205,100
North Carolina,Watauga County,31878,32220,100
North Carolina,Wayne County,54944,55537,100
North Carolina,Wilkes County,35073,35464,100
North Carolina,Wilson County,40411,40735,100
North Carolina,Yadkin County,19768,19923,100
North Carolina,Yancey County,11280,11352,100
Oklahoma,Adair County,7074,7108,100
Oklahoma,Alfalfa County,2258,2262,100
Oklahoma,Atoka County,5346,5389,100
Oklahoma,Beaver County,2164,2178,100
Oklahoma,Beckham County,7927,7948,100
Oklahoma,Blaine County,3886,3901,100
Oklahoma,Bryan County,15907,15976,100
Oklahoma,Caddo County,9838,9859,100
Oklahoma,Canadian County,61681,61940,100
Oklahoma,Carter County,19424,19479,100
Oklahoma,Cherokee County,17662,17714,100
Oklahoma,Choctaw County,5802,5832,100
Oklahoma,Cimarron County,1043,1054,100
Oklahoma,Cleveland County,119554,119778,100
Oklahoma,Coal County,2481,2524,100
Oklahoma,Comanche County,35488,35631,100
Oklahoma,Cotton County,2562,2572,100
Oklahoma,Craig County,6007,6032,100
Oklahoma,Creek County,30426,30505,100
Oklahoma,Custer County,10663,10691,100
Oklahoma,Delaware County,17181,17245,100
Oklahoma,Dewey County,2354,2359,100
Oklahoma,Ellis County,1866,1873,100
Oklahoma,Garfield County,22348,22430,100
Oklahoma,Garvin County,10887,10922,100
Oklahoma,Grady County,23043,23101,100
Oklahoma,Grant County,2215,2226,100
Oklahoma,Greer County,1958,1973,100
Oklahoma,Harmon County,933,933,100
Oklahoma,Harper County,1482,1487,100
Oklahoma,Haskell County,4977,5014,100
Oklahoma,Hughes County,4828,4857,100
Oklahoma,Jackson County,8189,8221,100
Oklahoma,Jefferson County,2359,2385,100
Oklahoma,Johnston County,4218,4251,100
Oklahoma,Kay County,17194,17249,100
Oklahoma,Kingfisher County,6454,6465,100
Oklahoma,Kiowa County,3421,3427,100
Oklahoma,Latimer County,4219,4249,100
Oklahoma,Le Flore County,18645,18805,100
Oklahoma,Lincoln County,14833,14888,100
Oklahoma,Logan County,21490,21574,100
Oklahoma,Love County,4059,4076,100
Oklahoma,McClain County,19193,19236,100
Oklahoma,McCurtain County,11332,11467,100
Oklahoma,McIntosh County,8290,8335,100
Oklahoma,Major County,3461,3467,100
Oklahoma,Marshall County,6048,6064,100
Oklahoma,Mayes County,16558,16626,100
Oklahoma,Murray County,5874,5894,100
Oklahoma,Muskogee County,25021,25081,100
Oklahoma,Noble County,4934,4938,100
Oklahoma,Nowata County,4380,4391,100
Oklahoma,Okfuskee County,4016,4038,100
Oklahoma,Oklahoma County,294247,294740,100
Oklahoma,Okmulgee County,14274,14313,100
Oklahoma,Osage County,20491,20538,100
Oklahoma,Ottawa County,11332,11438,100
Oklahoma,Pawnee County,6757,6786,100
Oklahoma,Payne County,29593,29643,100
Oklahoma,Pittsburg County,17868,17924,100
Oklahoma,Pontotoc County,15256,15320,100
Oklahoma,Pottawatomie County,28117,28185,100
Oklahoma,Pushmataha County,4711,4739,100
Oklahoma,Roger Mills County,1818,1834,100
Oklahoma,Rogers County,44450,44553,100
Oklahoma,Seminole County,8322,8337,100
Oklahoma,Sequoyah County,15269,15386,100
Oklahoma,Stephens County,18977,19057,100
Oklahoma,Texas County,5505,5521,100
Oklahoma,Tillman County,2702,2708,100
Oklahoma,Tulsa County,266298,266678,100
Oklahoma,Wagoner County,35266,35338,100
Oklahoma,Washington County,23445,23501,100
Oklahoma,Washita County,4772,4777,100
Oklahoma,Woods County,3672,3678,100
Oklahoma,Woodward County,7766,7785,100
Oregon,Baker County,9750,9932,100
Oregon,Benton County,52043,52799,100
Oregon,Clackamas County,250640,257679,100
Oregon,Clatsop County,23524,23910,100
Oregon,Columbia County,31637,32221,100
Oregon,Coos County,36106,37075,100
Oregon,Crook County,15146,15448,100
Oregon,Curry County,14608,14925,100
Oregon,Deschutes County,122690,125234,100
Oregon,Douglas County,62685,64349,100
Oregon,Gilliam County,1167,1178,100
Oregon,Grant County,4513,4596,100
Oregon,Harney County,4377,4481,100
Oregon,Hood River County,12885,13090,100
Oregon,Jackson County,124303,127165,100
Oregon,Jefferson County,11752,11913,100
Oregon,Josephine County,50225,51641,100
Oregon,Klamath County,35982,36726,100
Oregon,Lake County,4265,4363,100
Oregon,Lane County,217158,222253,100
Oregon,Lincoln County,30208,30726,100
Oregon,Linn County,70644,72640,100
Oregon,Malheur County,11596,11804,100
Oregon,Marion County,162014,165534,100
Oregon,Morrow County,5035,5118,100
Oregon,Multnomah County,454418,463659,100
Oregon,Polk County,47531,48291,100
Oregon,Sherman County,1179,1208,100
Oregon,Tillamook County,16589,16888,100
Oregon,Umatilla County,32194,33038,100
Oregon,Union County,14605,14944,100
Oregon,Wallowa County,5071,5149,100
Oregon,Wasco County,13799,14130,100
Oregon,Washington County,312618,320326,100
Oregon,Wheeler County,932,965,100
Oregon,Yamhill County,57360,58923,100
Rhode Island,East Providence,22026,23021,100
Rhode Island,Exeter,3950,4059,100
Rhode Island,Foster,2737,2856,100
Rhode Island,Glocester,5881,6075,100
Rhode Island,Hopkinton,4631,4822,100
Rhode Island,Jamestown,3980,4065,100
Rhode Island,Johnston,14520,15205,100
Rhode Island,Lincoln,12235,12600,100
Rhode Island,Little Compton,2452,2517,100
Rhode Island,Middletown,8154,8564,100
Rhode Island,Barrington,10511,10754,100
Rhode Island,Narragansett,8742,8968,100
Rhode Island,Newport,10193,10651,100
Rhode Island,New Shoreham,908,948,100
Rhode Island,North Kingstown,17102,17453,100
Rhode Island,North Providence,15870,16785,100
Rhode Island,North Smithfield,6921,7172,100
Rhode Island,Pawtucket,23541,25667,100
Rhode Island,Portsmouth,10552,10844,100
Rhode Island,Providence,53436,56853,100
Rhode Island,Richmond,4648,4787,100
Rhode Island,Bristol,11165,11597,100
Rhode Island,Scituate,6452,6645,100
Rhode Island,Smithfield,11137,11472,100
Rhode Island,South Kingstown,16145,16567,100
Rhode Island,Tiverton,8776,9346,94
Rhode Island,Warren,5643,5888,100
Rhode Island,Warwick,45013,46170,100
Rhode Island,Westerly,12267,12790,100
Rhode Island,West Greenwich,3864,3987,100
Rhode Island,West Warwick,13476,13928,100
Rhode Island,Woonsocket,12555,13791,100
Rhode Island,Burrillville,8175,8501,100
Rhode Island,Central Falls,3660,4256,100
Rhode Island,Charlestown,4984,5193,100
Rhode Island,Coventry,19228,19915,100
Rhode Island,Cranston,39498,40851,100
Rhode Island,Cumberland,18729,19576,100
Rhode Island,East Greenwich,8444,8574,100
South Carolina,Abbeville County,12439,12439,100
South Carolina,Aiken County,85164,85185,100
South Carolina,Allendale County,3625,3625,100
South Carolina,Anderson County,96035,96093,100
South Carolina,Bamberg County,6477,6482,100
South Carolina,Barnwell County,10312,10321,100
South Carolina,Beaufort County,97915,97915,100
South Carolina,Berkeley County,104391,104458,100
South Carolina,Calhoun County,8299,8299,100
South Carolina,Charleston County,219114,219114,100
South Carolina,Cherokee County,25231,25270,100
South Carolina,Chester County,15742,15757,100
South Carolina,Chesterfield County,18859,18876,100
South Carolina,Clarendon County,16704,16733,100
South Carolina,Colleton County,19271,19283,100
South Carolina,Darlington County,32414,32417,100
South Carolina,Dillon County,13090,13101,100
South Carolina,Dorchester County,77139,77278,100
South Carolina,Edgefield County,13309,13309,100
South Carolina,Fairfield County,12134,12136,100
South Carolina,Florence County,64615,64615,100
South Carolina,Georgetown County,36702,36702,100
South Carolina,Greenville County,258087,258155,100
South Carolina,Greenwood County,31987,32006,100
South Carolina,Hampton County,9296,9305,100
South Carolina,Horry County,179513,179744,100
South Carolina,Jasper County,14411,14411,100
South Carolina,Kershaw County,33589,33629,100
South Carolina,Lancaster County,49812,49868,100
South Carolina,Laurens County,30471,30488,100
South Carolina,Lee County,8435,8435,100
South Carolina,Lexington County,144549,144568,100
South Carolina,McCormick County,5720,5720,100
South Carolina,Marion County,14717,14717,100
South Carolina,Marlboro County,11448,11448,100
South Carolina,Newberry County,18610,18631,100
South Carolina,Oconee County,40663,40668,100
South Carolina,Orangeburg County,41240,41240,100
South Carolina,Pickens County,57471,57546,100
South Carolina,Richland County,194045,194045,100
South Carolina,Saluda County,9279,9279,100
South Carolina,Spartanburg County,148454,148655,100
South Carolina,Sumter County,48919,48920,100
South Carolina,Union County,13222,13257,100
South Carolina,Williamsburg County,16009,16009,100
South Carolina,York County,143882,144050,100
South Dakota,Aurora County,1405,1405,100
South Dakota,Beadle County,7090,7090,100
South Dakota,Bennett County,1166,1183,100
South Dakota,Bon Homme County,2990,3001,100
South Dakota,Brookings County,14538,14567,100
South Dakota,Brown County,17451,17547,100
South Dakota,Brule County,2491,2491,100
South Dakota,Buffalo County,545,549,100
South Dakota,Butte County,4770,4802,100
South Dakota,Campbell County,867,873,100
South Dakota,Charles Mix County,3801,3801,100
South Dakota,Clark County,1847,1850,100
South Dakota,Clay County,5664,5698,100
South Dakota,Codington County,13105,13161,100
South Dakota,Corson County,1264,1283,100
South Dakota,Custer County,5456,5494,100
South Dakota,Davison County,8433,8454,100
South Dakota,Day County,2964,2964,100
South Dakota,Deuel County,2342,2350,100
South Dakota,Dewey County,1946,1966,100
South Dakota,Douglas County,1704,1707,100
South Dakota,Edmunds County,1987,1987,100
South Dakota,Fall River County,4002,4042,100
South Dakota,Faulk County,1188,1188,100
South Dakota,Grant County,3749,3749,100
South Dakota,Gregory County,2254,2258,100
South Dakota,Haakon County,1138,1138,100
South Dakota,Hamlin County,3070,3083,100
South Dakota,Hand County,1858,1858,100
South Dakota,Hanson County,2360,2388,100
South Dakota,Harding County,800,813,100
South Dakota,Hughes County,8763,8763,100
South Dakota,Hutchinson County,3754,3767,100
South Dakota,Hyde County,711,711,100
South Dakota,Jackson County,1113,1115,100
South Dakota,Jerauld County,997,1006,100
South Dakota,Jones County,596,599,100
South Dakota,Kingsbury County,2779,2779,100
South Dakota,Lake County,5885,5885,100
South Dakota,Lawrence County,13743,13828,100
South Dakota,Lincoln County,32234,32396,100
South Dakota,Lyman County,1599,1599,100
South Dakota,McCook County,2907,2907,100
South Dakota,McPherson County,1321,1324,100
South Dakota,Marshall County,2187,2187,100
South Dakota,Meade County,13531,13670,100
South Dakota,Mellette County,771,771,100
South Dakota,Miner County,1146,1146,100
South Dakota,Minnehaha County,91572,92326,100
South Dakota,Moody County,3220,3220,100
South Dakota,Oglala Lakota County,3201,3201,100
South Dakota,Pennington County,56878,57518,100
South Dakota,Perkins County,1644,1669,100
South Dakota,Potter County,1384,1384,100
South Dakota,Roberts County,4296,4307,100
South Dakota,Sanborn County,1179,1185,100
South Dakota,Spink County,3164,3164,100
South Dakota,Stanley County,1652,1652,100
South Dakota,Sully County,927,930,100
South Dakota,Todd County,2502,2539,100
South Dakota,Tripp County,2690,2696,100
South Dakota,Turner County,4542,4548,100
South Dakota,Union County,8771,8855,100
South Dakota,Walworth County,2565,2580,100
South Dakota,Yankton County,10842,10900,100
South Dakota,Ziebach County,908,908,100
Tennessee,Anderson County,34547,35570,100
Tennessee,Bedford County,18153,19088,100
Tennessee,Benton County,6983,7260,100
Tennessee,Bledsoe County,5473,5758,100
Tennessee,Blount County,64678,66609,100
Tennessee,Bradley County,44143,45865,100
Tennessee,Campbell County,14067,14933,100
Tennessee,Cannon County,6160,6557,100
Tennessee,Carroll County,11440,11905,100
Tennessee,Carter County,23234,24492,100
Tennessee,Cheatham County,19522,20260,100
Tennessee,Chester County,7418,7584,100
Tennessee,Claiborne County,12298,12945,100
Tennessee,Clay County,3225,3506,100
Tennessee,Cocke County,13908,14859,100
Tennessee,Coffee County,23671,24282,100
Tennessee,Crockett County,5754,6114,100
Tennessee,Cumberland County,30912,32279,100
Tennessee,Davidson County,303032,309658,100
Tennessee,Decatur County,5039,5241,100
Tennessee,DeKalb County,7899,8513,100
Tennessee,Dickson County,23621,24323,100
Tennessee,Dyer County,14343,15079,100
Tennessee,Fayette County,21810,22984,100
Tennessee,Fentress County,8277,8729,100
Tennessee,Franklin County,18223,19132,100
Tennessee,Gibson County,21192,22335,100
Tennessee,Giles County,12464,13203,100
Tennessee,Grainger County,9577,10134,100
Tennessee,Greene County,27441,28087,100
Tennessee,Grundy County,5395,5855,100
Tennessee,Hamblen County,23524,24631,100
Tennessee,Hamilton County,168962,171113,100
Tennessee,Hancock County,2499,2744,100
Tennessee,Hardeman County,9163,10063,100
Tennessee,Hardin County,11116,11538,100
Tennessee,Hawkins County,23305,24824,100
Tennessee,Haywood County,7146,7439,100
Tennessee,Henderson County,11586,12020,100
Tennessee,Henry County,14052,15047,100
Tennessee,Hickman County,9472,9832,100
Tennessee,Houston County,3550,3686,100
Tennessee,Humphreys County,7838,8236,100
Tennessee,Jackson County,4953,5323,100
Tennessee,Jefferson County,22586,22616,95
Tennessee,Johnson County,7351,7801,100
Tennessee,Knox County,217077,220556,100
Tennessee,Lake County,1930,2034,100
Tennessee,Lauderdale County,8486,8965,100
Tennessee,Lawrence County,17469,18718,100
Tennessee,Lewis County,5341,5609,100
Tennessee,Lincoln County,15108,15608,100
Tennessee,Loudon County,28652,29347,100
Tennessee,McMinn County,22140,22844,100
Tennessee,McNairy County,10944,11275,100
Tennessee,Macon County,8832,9487,100
Tennessee,Madison County,41706,42950,100
Tennessee,Marion County,12768,13256,100
Tennessee,Marshall County,14164,14878,100
Tennessee,Maury County,46018,46657,100
Tennessee,Meigs County,5207,5532,100
Tennessee,Monroe County,20195,20797,100
Tennessee,Montgomery County,73119,76758,100
Tennessee,Moore County,3446,3539,100
Tennessee,Morgan County,7946,8228,100
Tennessee,Obion County,12863,13521,100
Tennessee,Overton County,9264,10037,100
Tennessee,Perry County,3204,3428,100
Tennessee,Pickett County,2790,2931,100
Tennessee,Polk County,8148,8360,100
Tennessee,Putnam County,32090,33593,100
Tennessee,Rhea County,13012,13637,100
Tennessee,Roane County,25311,25917,100
Tennessee,Robertson County,32293,33717,100
Tennessee,Rutherford County,138715,143878,100
Tennessee,Scott County,8352,9052,100
Tennessee,Sequatchie County,6915,7252,100
Tennessee,Sevier County,42703,43535,100
Tennessee,Shelby County,373920,382055,100
Tennessee,Smith County,8390,9051,100
Tennessee,Stewart County,5940,6296,100
Tennessee,Sullivan County,72589,74357,100
Tennessee,Sumner County,89141,92630,100
Tennessee,Tipton County,26047,27308,100
Tennessee,Trousdale County,3641,3998,100
Tennessee,Unicoi County,7901,8307,100
Tennessee,Union County,7606,8123,100
Tennessee,Van Buren County,2696,2921,100
Tennessee,Warren County,14926,16009,100
Tennessee,Washington County,57944,60203,100
Tennessee,Wayne County,6166,6669,100
Tennessee,Weakley County,13346,13735,100
Tennessee,White County,11703,11895,100
Tennessee,Williamson County,137666,139016,100
Tennessee,Wilson County,72865,74330,100
Texas,Anderson County,19072,19227,100
Texas,Andrews County,5800,5863,100
Texas,Angelina County,34355,34574,100
Texas,Aransas County,12164,12290,100
Texas,Archer County,4724,4796,100
Texas,Armstrong County,1099,1112,100
Texas,Atascosa County,17896,18118,100
Texas,Austin County,14481,14554,100
Texas,Bailey County,1822,1860,100
Texas,Bandera County,12537,12715,100
Texas,Bastrop County,36506,36665,100
Texas,Baylor County,1678,1702,100
Texas,Bee County,9055,9420,100
Texas,Bell County,126804,127375,100
Texas,Bexar County,752987,768952,100
Texas,Blanco County,7408,7441,100
Texas,Borden County,411,416,100
Texas,Bosque County,9039,9126,100
Texas,Bowie County,37931,38261,100
Texas,Brazoria County,153367,154984,100
Texas,Brazos County,84161,85061,100
Texas,Brewster County,4772,4822,100
Texas,Briscoe County,715,725,100
Texas,Brooks County,2356,3375,70
Texas,Brown County,15755,15969,100
Texas,Burleson County,8489,8609,100
Texas,Burnet County,24540,24717,100
Texas,Caldwell County,14880,14973,100
Texas,Calhoun County,7745,7856,100
Texas,Callahan County,6719,6832,100
Texas,Cameron County,111223,114174,100
Texas,Camp County,5036,5060,100
Texas,Carson County,3113,3122,100
Texas,Cass County,13813,13927,100
Texas,Castro County,2041,2083,100
Texas,Chambers County,21353,21652,100
Texas,Cherokee County,19331,19508,100
Texas,Childress County,2259,2279,100
Texas,Clay County,5698,5741,100
Texas,Cochran County,978,1000,100
Texas,Coke County,1754,1779,100
Texas,Coleman County,4065,4124,100
Texas,Collin County,481306,492216,100
Texas,Collingsworth County,1192,1218,100
Texas,Colorado County,9890,9975,100
Texas,Comal County,88270,88863,100
Texas,Comanche County,6004,6086,100
Texas,Concho County,1247,1268,100
Texas,Cooke County,18877,18988,100
Texas,Coryell County,23249,21293,95
Texas,Cottle County,656,662,100
Texas,Crane County,1479,1503,100
Texas,Crockett County,1493,1574,100
Texas,Crosby County,1881,1953,100
Texas,Culberson County,778,864,100
Texas,Dallam County,1595,1609,100
Texas,Dallas County,915661,921638,100
Texas,Dawson County,3641,3789,100
Texas,Deaf Smith County,4533,4610,100
Texas,Delta County,2534,2648,95
Texas,Denton County,413211,417964,100
Texas,DeWitt County,7887,8118,100
Texas,Dickens County,958,988,100
Texas,Dimmit County,3468,3666,100
Texas,Donley County,1625,1648,100
Texas,Duval County,4419,5053,100
Texas,Eastland County,8089,8292,100
Texas,Ector County,43572,44581,100
Texas,Edwards County,986,1066,100
Texas,Ellis County,85039,85493,100
Texas,El Paso County,259250,267215,100
Texas,Erath County,16708,16853,100
Texas,Falls County,6039,6133,100
Texas,Fannin County,14749,15004,100
Texas,Fayette County,12864,12941,100
Texas,Fisher County,1804,1826,100
Texas,Floyd County,1990,2039,100
Texas,Foard County,519,551,100
Texas,Fort Bend County,347439,357514,100
Texas,Franklin County,4942,5009,100
Texas,Freestone County,8557,8711,100
Texas,Frio County,4921,5279,100
Texas,Gaines County,5760,5995,100
Texas,Galveston County,153386,155060,100
Texas,Garza County,1617,1653,100
Texas,Gillespie County,15779,15846,100
Texas,Glasscock County,646,653,100
Texas,Goliad County,3909,3988,100
Texas,Gonzales County,7531,7647,100
Texas,Gray County,7688,7782,100
Texas,Grayson County,58974,59439,100
Texas,Gregg County,47484,47982,100
Texas,Grimes County,12275,12413,100
Texas,Guadalupe County,76981,77592,100
Texas,Hale County,9376,9584,100
Texas,Hall County,1140,1168,100
Texas,Hamilton County,4294,4349,100
Texas,Hansford County,2028,2047,100
Texas,Hardeman County,1555,1580,100
Texas,Hardin County,27384,27635,100
Texas,Harris County,1614525,1640818,100
Texas,Harrison County,29384,29710,100
Texas,Hartley County,2072,2078,100
Texas,Haskell County,2183,2214,100
Texas,Hays County,108546,109357,100
Texas,Hemphill County,1693,1720,100
Texas,Henderson County,36096,36310,100
Texas,Hidalgo County,209483,220884,100
Texas,Hill County,14827,14931,100
Texas,Hockley County,7988,8095,100
Texas,Hood County,32181,32541,100
Texas,Hopkins County,15647,15939,100
Texas,Houston County,9334,9437,100
Texas,Howard County,10051,10240,100
Texas,Hudspeth County,1101,1165,100
Texas,Hunt County,38058,38574,100
Texas,Hutchinson County,8693,8771,100
Texas,Irion County,880,889,100
Texas,Jack County,3700,3782,100
Texas,Jackson County,6309,6081,95
Texas,Jasper County,15389,15608,100
Texas,Jeff Davis County,1286,1305,100
Texas,Jefferson County,92926,94739,100
Texas,Jim Hogg County,1844,2036,100
Texas,Jim Wells County,13260,13669,100
Texas,Johnson County,71463,72005,100
Texas,Jones County,6621,6741,100
Texas,Karnes County,5089,5249,100
Texas,Kaufman County,56471,56703,100
Texas,Kendall County,26392,26438,100
Texas,Kenedy County,169,194,100
Texas,Kent County,445,462,100
Texas,Kerr County,27543,27745,100
Texas,Kimble County,2253,2292,100
Texas,King County,154,159,100
Texas,Kinney County,1508,1603,100
Texas,Kleberg County,10708,10944,100
Texas,Knox County,1431,1456,100
Texas,Lamar County,21165,21418,100
Texas,Lamb County,4370,4408,100
Texas,Lampasas County,10330,10399,100
Texas,La Salle County,2147,2406,100
Texas,Lavaca County,10038,10197,100
Texas,Lee County,8032,8086,100
Texas,Leon County,8592,8674,100
Texas,Liberty County,29009,29334,100
Texas,Limestone County,8967,9095,100
Texas,Lipscomb County,1324,1353,100
Texas,Live Oak County,4981,5054,100
Texas,Llano County,12596,12660,100
Texas,Loving County,65,66,100
Texas,Lubbock County,119504,120771,100
Texas,Lynn County,2263,2293,100
Texas,McCulloch County,3385,3436,100
Texas,McLennan County,96129,97771,100
Texas,McMullen County,500,516,100
Texas,Madison County,5223,5297,100
Texas,Marion County,4758,4864,100
Texas,Martin County,2112,2160,100
Texas,Mason County,2455,2553,100
Texas,Matagorda County,13482,14053,95
Texas,Maverick County,14289,15346,100
Texas,Medina County,22212,22644,100
Texas,Menard County,1000,1028,100
Texas,Midland County,58528,58856,100
Texas,Milam County,10331,10576,100
Texas,Mills County,2487,2505,100
Texas,Mitchell County,2540,2579,100
Texas,Montague County,9759,9814,100
Texas,Montgomery County,268838,271451,100
Texas,Moore County,5447,5508,100
Texas,Morris County,5481,5587,100
Texas,Motley County,638,652,100
Texas,Nacogdoches County,26499,26763,100
Texas,Navarro County,18962,19121,100
Texas,Newton County,6017,6094,100
Texas,Nolan County,5281,5356,100
Texas,Nueces County,125314,127314,100
Texas,Ochiltree County,3106,3156,100
Texas,Oldham County,996,1009,100
Texas,Orange County,35693,35994,100
Texas,Palo Pinto County,12328,12485,100
Texas,Panola County,11303,11451,100
Texas,Parker County,75520,76128,100
Texas,Parmer County,2627,2650,100
Texas,Pecos County,4569,4668,100
Texas,Polk County,23531,24181,100
Texas,Potter County,32836,33321,100
Texas,Presidio County,2091,2217,100
Texas,Rains County,5956,6053,100
Texas,Randall County,64322,64674,100
Texas,Reagan County,1069,1124,100
Texas,Real County,1939,1982,100
Texas,Red River County,5732,5806,100
Texas,Reeves County,3436,3687,100
Texas,Refugio County,3173,3366,100
Texas,Roberts County,545,550,100
Texas,Robertson County,7989,8099,100
Texas,Rockwall County,53782,57704,100
Texas,Runnels County,4328,4409,100
Texas,Rusk County,21179,21368,100
Texas,Sabine County,5437,5487,100
Texas,San Augustine County,3877,4002,100
Texas,San Jacinto County,12363,12638,100
Texas,San Patricio County,25316,25888,100
Texas,San Saba County,2500,2602,100
Texas,Schleicher County,1132,1159,100
Texas,Scurry County,5797,5869,100
Texas,Shackelford County,1607,1628,100
Texas,Shelby County,9992,10084,100
Texas,Sherman County,987,991,100
Texas,Smith County,99887,100075,100
Texas,Somervell County,4921,4947,100
Texas,Starr County,14751,17525,100
Texas,Stephens County,3735,3800,100
Texas,Sterling County,621,639,100
Texas,Stonewall County,714,736,100
Texas,Sutton County,1529,1557,100
Texas,Swisher County,2319,2355,100
Texas,Tarrant County,828116,834697,100
Texas,Taylor County,54483,55112,100
Texas,Terrell County,450,458,100
Texas,Terry County,3524,3612,100
Texas,Throckmorton County,874,899,100
Texas,Titus County,10376,10539,100
Texas,Tom Green County,44823,45210,100
Texas,Travis County,600609,610349,100
Texas,Trinity County,6812,6938,100
Texas,Tyler County,9523,9660,100
Texas,Upshur County,18653,18887,100
